question_id,step_idx,token_id,token_text,label,n_heads,r_img,r_full,delta_img,delta_full
542423,83,18647,cars,grounded,90,0.8525221684698854,0.4354596637750541,0.6639743205520797,0.08656575092133635
542423,107,2305,people,grounded,90,0.9255688207329055,0.5369816777064681,0.8387041301237854,0.14353535556183825
540642,32,1061,ator,grounded,90,0.7512198228398385,0.4415247967376769,0.550279366625886,0.10063055996420077
540642,35,28169,sink,grounded,90,0.762381494298529,0.4001525013432125,0.5362710109623736,0.07622947389532365
540642,40,854,ven,grounded,90,0.8145716438522325,0.4702665383283918,0.6027651401516587,0.12860970196339244
540642,46,1061,ator,grounded,90,0.8075427975527442,0.5068877408144579,0.6080098356431215,0.16053022251479618
540642,59,28169,sink,grounded,90,0.8687656566724817,0.499512665916637,0.6779646661763008,0.1213166887585516
540642,69,854,ven,grounded,90,0.8933043687915022,0.5152977861407463,0.7257354938361328,0.13787276043117794
78194,6,2278,child,grounded,90,0.6058896617675629,0.2831006922075467,0.2937779765600121,0.03419951033491923
78194,11,3222,ouch,grounded,90,0.6934044125318385,0.3278176955914697,0.39516949831008646,0.04248110592568914
78194,18,1878,ush,grounded,90,0.7295189185074561,0.40041395748935177,0.4776858446919493,0.07586176951086182
78194,24,2278,child,grounded,90,0.8219466460751859,0.45216364325064673,0.5928807016438248,0.09249926746807283
78194,38,6592,bed,hallucinated,90,0.7816766190527389,0.34390255295523586,0.4585552801463998,0.02676360624304077
78194,44,3222,ouch,grounded,90,0.8405304751577123,0.43070418375254005,0.6332229724512481,0.10460295292102124
78194,59,2278,child,grounded,90,0.8999025632108156,0.4599324216357836,0.7759182380695667,0.09886136991937872
78194,86,4344,children,grounded,90,0.9012984271070432,0.4462534749939283,0.7628235178831878,0.08181923328539208
397101,5,6114,woman,grounded,90,0.6192104362509921,0.2685361570745868,0.2874718807744869,0.02172381089545372
397101,16,3522,cket,grounded,90,0.7464069722577785,0.39863278110478845,0.5161295893885536,0.08607419131274228
397101,23,8287,ball,grounded,90,0.8015365088999368,0.39503422868863236,0.5800618318495145,0.08440365956200796
397101,41,8287,ball,grounded,90,0.8164253813499203,0.4192427016288064,0.5552221316957742,0.07361444745697074
397101,47,6114,woman,grounded,90,0.8617051510607363,0.45148844546113726,0.6941847196725164,0.1047743293948158
397101,84,6114,woman,grounded,90,0.9050259614022043,0.5216670472423277,0.8051141261970912,0.13956617489394213
397101,96,3522,cket,grounded,90,0.9099594700304781,0.552058480801728,0.8188643869479417,0.18042326673931525
397101,106,8287,ball,grounded,90,0.948415621932047,0.5677900235935518,0.9048268566431598,0.206877491118757
532503,5,2305,people,grounded,90,0.5919530092406303,0.2612413969199618,0.2799230618261101,0.02329194079303603
532503,15,2022,person,grounded,90,0.7302569774522283,0.3858776153687649,0.4533884973411619,0.052229080458251205
532503,48,2022,person,grounded,90,0.8354888686934531,0.4724695856287543,0.6143967450706239,0.11703378428581891
532503,56,23156,bag,grounded,90,0.8197264545738591,0.44885772013509023,0.6017278561230103,0.09489394811554175
532503,60,2022,person,grounded,90,0.9037815455152021,0.5004766093291892,0.7700379379122914,0.12489688081419595
532503,68,9008,phone,grounded,90,0.7970495072717034,0.45407161698093834,0.5957422603960434,0.10377992510556044
189775,13,767,man,grounded,90,0.6765926685662366,0.3467475802043072,0.34295739451481955,0.028057274526423495
189775,33,3522,cket,grounded,90,0.7633874102343765,0.4225109433953868,0.5382421836565396,0.10458887473246906
189775,40,8287,ball,grounded,90,0.7979709327169922,0.4075240997599289,0.5301775035755204,0.09431941227309261
189775,55,2305,people,grounded,90,0.8326683016991584,0.453468397154324,0.5987786590583697,0.08357882291863354
189775,76,7121,airs,grounded,90,0.8192323613177458,0.42773217251921947,0.5610089926627642,0.07274728921600636
189775,85,10769,players,grounded,90,0.911039546057164,0.4910797630049062,0.800875531948941,0.11448358304210147
189775,98,7121,airs,grounded,90,0.9129176761670152,0.589849613059695,0.8284331882875825,0.21805544435262866
189775,124,2305,people,grounded,90,0.9021851871277722,0.5616433777599067,0.7775397441017816,0.19544966446379222
480551,12,24990,izza,grounded,90,0.6892907217683545,0.35979014708171153,0.3812913173949194,0.06577986247931498
480551,18,24990,izza,grounded,90,0.7645496528577297,0.430811731709373,0.5321337064511615,0.10871483408590926
480551,42,1591,table,grounded,90,0.8144551426163033,0.42005641280145223,0.5896304314197135,0.0766429187282237
480551,47,24990,izza,grounded,90,0.8596345202595452,0.5102828771455935,0.6969721949093547,0.16831766806840737
480551,99,24990,izza,grounded,90,0.913088781245211,0.5564068257852682,0.8056965961480982,0.18978602199313438
381213,9,3417,ras,grounded,90,0.6367531753159464,0.3085165640485165,0.3301850075999754,0.03585426223674634
381213,27,3417,ras,grounded,90,0.8418276244401287,0.4890941863135629,0.6411154636020687,0.14418127943241713
381213,49,3417,ras,grounded,90,0.8626267150913287,0.48819265642357773,0.690022278365557,0.14652398900988597
381213,77,3417,ras,grounded,90,0.8642509830044095,0.46667362737017926,0.6786161196492964,0.1191266455334531
381213,82,17952,birds,hallucinated,90,0.8197467441651756,0.43312659214896687,0.5785865395676317,0.07429001658947779
381213,104,17952,birds,hallucinated,90,0.9305069741392427,0.5773274965516011,0.8396186951135236,0.2143334059461476
381213,113,3417,ras,grounded,90,0.9119212131338073,0.5268115339124634,0.8040513227738231,0.16480334501056867
458073,15,29895,k,grounded,90,0.7100542547205986,0.3818505827482773,0.4582806736442642,0.07120556728954419
458073,18,11774,chair,grounded,90,0.8004627227098297,0.43103084664129104,0.5581515670362397,0.09156902691102538
458073,22,29895,k,grounded,90,0.7822624306102719,0.4399570844752975,0.5720434133211312,0.10101456404936125
458073,31,12006,clock,grounded,90,0.7449799096291893,0.40629736320104864,0.5236005278632451,0.07894281651496438
458073,38,3143,book,grounded,90,0.8000042601773458,0.4098423925132083,0.574173298521693,0.09104369228229098
458073,45,7121,airs,grounded,90,0.8868818172171253,0.46432819144593573,0.7363329045265262,0.10290627743041528
458073,54,29895,k,grounded,90,0.9274737763697142,0.5036164566833984,0.8451292213258615,0.12812496568022388
458073,68,29895,k,grounded,90,0.9026982122354359,0.49789219444451255,0.7702565253504803,0.1405693016584938
458073,73,5648,TV,hallucinated,90,0.8184412938866161,0.4524142145577922,0.6114132926356659,0.08276504207593324
458073,87,1061,ator,hallucinated,90,0.923092133334921,0.5676603635989543,0.8361387738826835,0.18425989721628006
458073,98,8024,plant,hallucinated,90,0.8945843764007663,0.49910000490460654,0.7543255754545211,0.12092229152234046
489743,8,6635,cat,grounded,90,0.6327780952576126,0.3038799429400872,0.3038116688791567,0.03914568556088719
489743,13,3222,ouch,grounded,90,0.7153766355378066,0.35249093933449405,0.4359964348144263,0.05422010152818988
489743,23,6635,cat,grounded,90,0.8131077591090149,0.45428913294064444,0.5940896130857963,0.10339521817500064
489743,33,3222,ouch,grounded,90,0.8551466967622399,0.44686329211834863,0.6428803642576576,0.0789584752950849
489743,51,6635,cat,grounded,90,0.8393654103886664,0.47349858038641834,0.6671924853357833,0.11607254809535454
489743,71,6635,cat,grounded,90,0.8824261137584168,0.46864057713971186,0.709076273658935,0.11960819394701624
489743,87,11460,bear,grounded,90,0.9011418548028838,0.5321862802773742,0.7644253345672122,0.13896306376126105
489743,92,6635,cat,grounded,90,0.9252075222395818,0.539095676782064,0.8396282529780952,0.15220000110267315
489743,100,3222,ouch,grounded,90,0.9122662327031414,0.46214992227468693,0.7975773248957159,0.08316399017516715
105552,8,22116,plane,grounded,90,0.6448556542426601,0.3076016743236113,0.3482092838892338,0.041894658280219356
105552,23,22116,plane,grounded,90,0.7867929090245408,0.4232120281987867,0.5674283962484746,0.09019342116036068
105552,48,22116,plane,grounded,90,0.807157564691789,0.4410341185261102,0.5803014462900257,0.07707244181419146
105552,70,2305,people,grounded,90,0.8546171281461827,0.4328249038096328,0.6408429967232361,0.0811529903077141
105552,75,22116,plane,grounded,90,0.9020791795404097,0.4807776764890827,0.7622496733173955,0.10362932894350943
105552,109,22116,plane,grounded,90,0.9386481297042247,0.5029828620979035,0.8781108785208417,0.12668404084912202
105552,126,28134,passengers,grounded,90,0.9317312668711839,0.5220237183325958,0.8785044253808685,0.16398344904549714
338905,9,2305,people,grounded,90,0.5710022296325601,0.2534120180656254,0.23935400164577064,0.02832532635279258
338905,15,1591,table,grounded,90,0.6712251708412025,0.3466761494032573,0.3678177329233938,0.0507147472236356
338905,29,2305,people,grounded,90,0.8431950047184891,0.44354713975053056,0.6020867743102982,0.11430849175974028
338905,39,7121,airs,grounded,90,0.8428270897003589,0.4591420490203367,0.6411642537864478,0.10089733765400624
338905,45,1591,table,grounded,90,0.8557727215375348,0.4274736655680188,0.6511587313054061,0.07534750004931069
338905,48,1591,table,grounded,90,0.821303257139946,0.44066177755179187,0.5812236393784586,0.08628065073454029
338905,58,16416,wich,grounded,90,0.7291581219352203,0.30682937331656945,0.4293592920393362,0.03540070454329484
338905,61,12580,bow,hallucinated,90,0.7782350619420461,0.2848859381513567,0.4683328388294001,0.021534660694175704
338905,66,567,ps,grounded,90,0.8941188489243481,0.5477531508959205,0.7548260155985707,0.18295747867875206
338905,80,7121,airs,grounded,90,0.9003073097231169,0.5286904438045801,0.7849341173502324,0.15139521506569237
338905,89,1591,table,grounded,90,0.9265271130575677,0.5190159740207767,0.8443788796090893,0.13512656740355178
338905,106,294,as,grounded,90,0.8393132649140663,0.5285304495085775,0.6812632607618039,0.15206848146155227
338905,120,23090,cycle,grounded,90,0.8113344114385506,0.441727497528038,0.5857269611835417,0.10127225074274718
369082,26,994,ove,grounded,90,0.6881830849016157,0.3320757270122949,0.40017581003231223,0.044388663872915464
369082,29,854,ven,grounded,90,0.7618902980034371,0.4203072914577592,0.53453191723235,0.07385455982152919
369082,34,1351,ave,hallucinated,90,0.7941872901288646,0.44781636420109416,0.5595175071450975,0.10572023581196052
369082,38,28169,sink,hallucinated,90,0.8158510023425288,0.4442619524928844,0.5733136448100749,0.0871841624701783
369082,46,1061,ator,hallucinated,90,0.8093939088887367,0.5022483419704696,0.6111022004903285,0.1370513751562317
369082,59,1591,table,hallucinated,90,0.8155004981318134,0.43728178009337604,0.5415233272662514,0.07952475418770567
369082,69,11774,chair,hallucinated,90,0.8936666299323869,0.49819173507459735,0.7264505854626895,0.14366321983946642
369082,88,12580,bow,hallucinated,90,0.701018448065458,0.2759122098744456,0.3720575280234353,0.028142016646423088
369082,92,18002,cup,hallucinated,90,0.8446948998135112,0.41666740699088695,0.6257841707549908,0.07778534846511445
369082,96,6150,oon,grounded,90,0.850678916790222,0.4004301881005382,0.6058417489399581,0.07712411135732397
369082,101,280,le,hallucinated,90,0.9345104440174687,0.5981593217271459,0.8481067103012011,0.22436036966575076
369082,105,559,ase,hallucinated,90,0.8460679329082873,0.46609455026496477,0.6554175408350639,0.08913230845116775
324155,12,767,man,grounded,90,0.623136482867175,0.30107386672331954,0.3116218232285866,0.02710789297100035
324155,17,3377,board,grounded,90,0.6628944140358659,0.2920292226556373,0.3164629803417104,0.024623743991971557
324155,27,2305,people,grounded,90,0.8113054296525161,0.4206919932580211,0.5599157267599553,0.06571692610228366
324155,32,3377,board,grounded,90,0.8196047723938004,0.45268313472713617,0.5745975904775751,0.09907384426235069
324155,46,3377,board,grounded,90,0.8518854199447903,0.49746065621902585,0.6659660332952387,0.13019073442318027
324155,60,2305,people,grounded,90,0.9061388032266179,0.5338318831305952,0.7752012924623931,0.15552662157473335
324155,85,2841,cle,hallucinated,90,0.9020660226964122,0.5245922678343651,0.7675727710685885,0.14829559537577214
324155,96,23156,bag,hallucinated,90,0.9043964974629718,0.48848447453291194,0.7805172015178573,0.12784073799190268
462643,5,2022,person,grounded,90,0.5879309854530844,0.24479253003337034,0.2735201053226801,0.01894065120486859
462643,9,9008,phone,grounded,90,0.6558281328720024,0.31406086028479546,0.364680168324328,0.049094165199614154
462643,19,9008,phone,grounded,90,0.7844953241431247,0.44082354787052724,0.5206232761411894,0.11024366552055971
462643,27,9008,phone,grounded,90,0.8310304386817418,0.5031424195078966,0.6389983198924003,0.15639765161784358
462643,45,2022,person,grounded,90,0.8385577017065695,0.4514537692366748,0.6497181836824018,0.09067371020500883
462643,49,9008,phone,grounded,90,0.8408742842378398,0.4703012002773617,0.6568223445834721,0.12982441430984035
462643,67,9008,phone,grounded,90,0.8998288913320844,0.5337812931885041,0.7727940190403876,0.1705144122900163
462643,76,2022,person,grounded,90,0.8974911069174372,0.5253722678790976,0.7956360064097486,0.14304498649433042
416335,5,767,man,grounded,90,0.5942624709728916,0.2600525548265205,0.264913275981862,0.017159153019519233
416335,9,1591,table,grounded,90,0.6517015290932294,0.3154314481970486,0.36315718918429807,0.04546979799276949
416335,17,294,as,grounded,90,0.7262729490506792,0.4001917617413968,0.4767950181466699,0.0920418838487138
416335,20,1591,table,grounded,90,0.8234358035832182,0.47060966232091395,0.5799058373227937,0.12945846115584161
416335,27,294,as,grounded,90,0.824416456250705,0.5012998718129995,0.632357524421849,0.15338427700060514
416335,37,767,man,grounded,90,0.8417205123969874,0.468140268608458,0.6481396944233374,0.10706475049464156
416335,56,294,as,grounded,90,0.8991528818452136,0.5555234618820482,0.7622726632918958,0.19679023483656938
416335,60,1591,table,grounded,90,0.9040432066075217,0.49100313004792207,0.8081009621627641,0.13512672319928834
416335,68,767,man,grounded,90,0.9099346205059444,0.4856119726480511,0.8102170563636623,0.10597127010548096
416335,82,294,as,grounded,90,0.9197461451832234,0.5152924882930989,0.8265565636526723,0.16057809765672865
416335,90,16416,wich,hallucinated,90,0.7957811418826573,0.36031182224669234,0.5097842702899122,0.05830234765642835
416335,94,1591,table,grounded,90,0.9471018505680806,0.564976555185463,0.9168196264095325,0.16582390126740945
416335,122,2305,people,grounded,90,0.909031760173599,0.5464621012860248,0.8066219223959398,0.1647693509588979
416335,125,1591,table,grounded,90,0.9200721916382804,0.5296108914727664,0.845628797341363,0.14384510362501512
41633,10,2707,uck,grounded,90,0.6560589596639452,0.3350375661451989,0.36280264590139666,0.04940797084268409
41633,25,2707,uck,grounded,90,0.8307829657966557,0.47377496313768663,0.6216977477159001,0.12811744937157146
41633,43,786,up,grounded,90,0.8352404565172744,0.42624407234250156,0.6252898454635731,0.09836701657978983
41633,45,2707,uck,grounded,90,0.8618003494939805,0.5484354480634042,0.6827074435299854,0.15668697825166472
41633,49,2707,uck,grounded,90,0.8596124734333223,0.4905675868390775,0.6949346417564928,0.14825958374895318
41633,62,1559,car,grounded,90,0.8151192030771978,0.42569221497315557,0.5929856908973389,0.0676564322221139
41633,75,2707,uck,grounded,90,0.9154829003224824,0.4935507969215165,0.8066820430095043,0.13226142619778472
41633,80,2305,people,hallucinated,90,0.9019779085285085,0.4805977323419252,0.7500558673214681,0.11293904832057386
41633,86,2022,person,hallucinated,90,0.9362873036439399,0.504272690811126,0.8647104582408982,0.14710789420239714
41633,92,2707,uck,grounded,90,0.9311096093802347,0.5069703019784098,0.8643339326915983,0.1404381418761193
41633,97,2022,person,hallucinated,90,0.9644511770820939,0.5661575679164563,0.9550337475414648,0.1782734082328618
41633,106,1559,car,grounded,90,0.9417695967642299,0.5551631923603785,0.8897368473655454,0.15421363054623774
156372,5,13006,boat,grounded,90,0.5893229269384883,0.26347158152104333,0.2724714727269678,0.02520525445678555
156372,9,11774,chair,grounded,90,0.675207092546188,0.36316943103360216,0.4066293013600864,0.06735514084569051
156372,13,4058,pack,grounded,90,0.7698724706285961,0.4182493211055423,0.538452643197809,0.10288076908282255
156372,19,11774,chair,grounded,90,0.8324052259945997,0.463971419391658,0.640332192642929,0.13964890361177648
156372,28,13006,boat,grounded,90,0.8133604559133046,0.3411244409685793,0.5487858357398853,0.030094087104092768
156372,33,4058,pack,grounded,90,0.8751003894577736,0.5121297988758543,0.7206243445170568,0.12898412338627605
156372,38,11774,chair,grounded,90,0.9019715938960823,0.4874066621491702,0.7687626087955258,0.1252997351452899
156372,41,13006,boat,grounded,90,0.8474834529909396,0.45732518404652284,0.6405455807667658,0.09380169049229045
156372,74,13006,boat,grounded,90,0.8897360618427272,0.4540024135568013,0.7414734487201622,0.08520696867833161
156372,102,13006,boat,grounded,90,0.9249132278532651,0.5407546155634647,0.8450234940679897,0.15342332971790779
134133,7,2305,people,grounded,90,0.593737688741727,0.28195394378084065,0.25579049061917297,0.024851275440883027
134133,24,2305,people,grounded,90,0.8076628283593176,0.4686693802871535,0.5510411566109308,0.12886980237525847
134133,62,12580,bow,hallucinated,90,0.6616746567821548,0.28566188441946333,0.3409030371083824,0.029724754012684665
134133,73,1296,ake,grounded,90,0.7471567717466322,0.40254140823963697,0.485212226331454,0.07270127778892822
134133,81,16416,wich,hallucinated,90,0.823899308251765,0.37389413288284196,0.5768847104494405,0.047238148099885434
134133,94,793,les,hallucinated,90,0.8675915116455076,0.5180674834056199,0.6921965549973965,0.13041542848924836
134133,98,4058,pack,grounded,90,0.8546182831872852,0.4794375429010297,0.6606534593855922,0.10414137796989556
134133,109,2305,people,grounded,90,0.9330054049930766,0.506258480926727,0.8636046452847607,0.13942043989974165
134133,127,793,les,hallucinated,90,0.9379092656239469,0.6243765407584622,0.8725122497048504,0.2411899590853593
223554,8,16708,icans,grounded,90,0.6424986264408162,0.2698559940774104,0.3190784856911154,0.026100754230697683
223554,32,2185,ican,grounded,90,0.8585366676636871,0.5001321966400616,0.6740032734798589,0.12997672304005264
223554,57,17952,birds,grounded,90,0.8005071595039047,0.4330783777402232,0.5937668235647997,0.08838298199588218
223554,72,16708,icans,grounded,90,0.9162251390285896,0.56556693925157,0.8180636161893757,0.20605844854650068
223554,78,17952,birds,grounded,90,0.8963438733580619,0.5256198654132062,0.7746327622907286,0.14533854744565897
223554,97,17952,birds,grounded,90,0.925446038579054,0.5558102423415914,0.8378009517918071,0.18850847816590124
223554,103,16708,icans,grounded,90,0.9501075941245588,0.5666014162320833,0.9161957507242016,0.19481212761374964
101636,6,1559,car,grounded,90,0.5791768748874001,0.2791092123164673,0.30680123001983817,0.036237438225865996
101636,11,2841,cle,grounded,90,0.6591628425471971,0.34819236329116005,0.3796404830599536,0.05930098301279081
101636,24,1559,car,grounded,90,0.8188141367080628,0.4697624049424514,0.6076448455566313,0.12433294034879463
101636,31,2305,people,grounded,90,0.803583015873037,0.4339710680560539,0.5865561424288537,0.09209642909852672
101636,41,294,as,grounded,90,0.8572075038639569,0.5188366825383324,0.6687871387978855,0.16595234628576777
101636,58,2305,people,grounded,90,0.9050014793822325,0.5307159536330408,0.7837220757661625,0.16356940017487515
101636,70,1559,car,grounded,90,0.9088716115455793,0.49388407053517747,0.8068549642901567,0.09952997229429167
101636,82,1559,car,grounded,90,0.8837349341524117,0.49022508857371794,0.720623756703241,0.10667460692657658
101636,84,2305,people,grounded,90,0.9281079262878134,0.5269836302632545,0.8318842979262344,0.16467239283750892
101636,91,7799,cles,grounded,90,0.9139883818081507,0.6013820186411666,0.8038022227014443,0.20684814402791782
101636,99,2841,cle,grounded,90,0.9347690720383404,0.5766737617822822,0.8575528921404657,0.2076909859841533
101636,108,1559,car,grounded,90,0.9360882783026191,0.5359282744730252,0.875372283669699,0.1451203451727924
570107,5,767,man,grounded,90,0.5680220892300517,0.2535804871542445,0.25783596805050607,0.02340145678524364
570107,10,4058,pack,grounded,90,0.6405609677218135,0.321505841942798,0.35841252704975,0.04024690129691947
570107,14,6635,cat,grounded,90,0.6737204925449257,0.35199364266148536,0.37514347805687814,0.05363111483727524
570107,20,6635,cat,grounded,90,0.8129378010035263,0.46987066025070234,0.5829296289405504,0.13206040428174085
570107,28,767,man,grounded,90,0.8245610110728279,0.3922306653016274,0.5698103604814281,0.05898954357294285
570107,32,4058,pack,grounded,90,0.8086749594556205,0.4648447957823678,0.6202022131116449,0.12079023605809876
570107,40,767,man,grounded,90,0.834566278977823,0.4975067902935089,0.6639690443312245,0.13699986664400335
570107,55,3222,ouch,hallucinated,90,0.8346694986870459,0.49452200708511995,0.6461249581049553,0.14146833509704224
570107,66,767,man,grounded,90,0.8999232414073163,0.4693579517638078,0.7647361713955756,0.1068294832474851
570107,69,6635,cat,grounded,90,0.9255315210342526,0.5048591418567098,0.8328719270971822,0.13792163126257323
570107,85,18577,plants,hallucinated,90,0.9103968232733908,0.5566007782997408,0.799203425104769,0.16024940112359248
570107,104,12917,glass,hallucinated,90,0.870652776690376,0.4791306065038752,0.7184952192439662,0.11147397856236857
570107,115,559,ase,hallucinated,90,0.9243293413915088,0.5291073649217956,0.8497133004543965,0.16306086014260376
570107,121,3143,book,hallucinated,90,0.8934302748144088,0.4711080469582438,0.7538796015886314,0.12038389739891217
51157,6,767,man,grounded,90,0.5867736868823259,0.24935451150779187,0.25914565373283793,0.01803231910895546
51157,21,3377,board,grounded,90,0.7961568477447344,0.43052174433059476,0.5627809893311195,0.09918195984147551
51157,47,3377,board,grounded,90,0.8755798127427967,0.5153456090498121,0.7155893423037597,0.1653403794125849
51157,61,767,man,grounded,90,0.9135753081518363,0.5371609927217407,0.8115791194044205,0.1823118606536211
51157,82,2305,people,grounded,90,0.8883358753666316,0.4936846474251661,0.7421344259075908,0.12023661603904452
462756,7,23090,cycle,grounded,90,0.631468663078372,0.2828896632067808,0.3164653512215687,0.038009077220350775
462756,24,23090,cycle,grounded,90,0.8151198023637464,0.4419840844211763,0.6170076226331744,0.10127954740058956
462756,60,2707,uck,grounded,90,0.8739218185201347,0.5302665543946997,0.7445855998679743,0.16485383320493655
462756,63,1559,car,grounded,90,0.9054738334494058,0.5456120172708495,0.7793943991469013,0.1858772655697403
462756,77,2305,people,hallucinated,90,0.8957085278282788,0.5056637838405861,0.7364364582249809,0.14026715247642935
462756,116,2305,people,hallucinated,90,0.9550360082702437,0.5650165047664136,0.9198866553718302,0.22434941517264836
268390,44,3145,ives,hallucinated,90,0.8002895365714554,0.4412076808309203,0.5507866095147292,0.09699725210700913
268390,75,12580,bow,hallucinated,90,0.704536146946487,0.2804637489849414,0.33330892542625534,0.02817664658977082
268390,83,12580,bow,hallucinated,90,0.806541065149259,0.29753669028274476,0.511228464706676,0.03032663940699961
268390,104,12580,bow,hallucinated,90,0.881881244952057,0.40318100725879674,0.7061087919570648,0.06699167227326924
268390,118,18002,cup,grounded,90,0.8381639243032069,0.4882277310148455,0.6324729750716475,0.13344944399662179
10928,10,3578,light,grounded,90,0.7002409274730325,0.36009096642438604,0.41758621390322437,0.05057914712938839
10928,25,3578,light,grounded,90,0.8504427523762114,0.4792775815824432,0.6652846789566849,0.1333794686708702
10928,30,18563,drivers,hallucinated,90,0.8169470014849147,0.3695682087248397,0.5312181092482602,0.05859585682411188
10928,39,3578,light,grounded,90,0.8668576881882285,0.472731513778224,0.6784397707256514,0.12052650089571079
10928,89,3578,light,grounded,90,0.916644334455398,0.5649296957570187,0.8147124622166192,0.17539340454352975
38155,9,2305,people,grounded,90,0.5911239302377833,0.2675971965050642,0.25723020839694805,0.03227082879160256
38155,17,29872,e,grounded,90,0.7461464714116648,0.39764362328877917,0.47645236539368846,0.08876916685057067
38155,29,2305,people,grounded,90,0.8548526309364715,0.4394549726924124,0.6376928968617526,0.10442295586067607
38155,61,2022,person,grounded,90,0.8526493394165924,0.4743004163585173,0.667971034613864,0.10414587973489801
38155,73,29872,e,grounded,90,0.890246470987867,0.5164264136566494,0.7478259429160696,0.1281294354197477
38155,100,10769,players,grounded,90,0.9185964823986867,0.5137184755352266,0.8416371299488699,0.16046286259544182
414289,5,6114,woman,grounded,90,0.6218954193236937,0.26988175507915985,0.3066909867298134,0.022482229665534384
414289,13,9008,phone,grounded,90,0.7530666541845464,0.376513672780333,0.5364167371060686,0.0549989054064822
414289,19,18002,cup,grounded,90,0.6982527349965812,0.33243995425636574,0.44763530868037005,0.05546719176857353
414289,30,6114,woman,grounded,90,0.8365183238698151,0.43730484259538605,0.6902070576446546,0.09333743538803252
414289,55,2022,person,grounded,90,0.824002270467214,0.44661653272556096,0.6264282364955283,0.09243153580133032
256973,8,1591,table,grounded,90,0.661048844620501,0.3306144982878459,0.35055248364513275,0.049189165913670584
256973,20,18002,cup,grounded,90,0.6359330158876462,0.35846312457731394,0.36089133261774625,0.06684388242288529
256973,24,1591,table,grounded,90,0.8127872242140864,0.47046219048818233,0.6063014748621088,0.10485597464204668
256973,29,3143,book,grounded,90,0.7216643189746017,0.42926497158397675,0.4522842606618752,0.10088623034635474
256973,36,18002,cup,grounded,90,0.8014662905593912,0.48224544298072936,0.5532546839403708,0.14745827135837597
256973,46,1591,table,grounded,90,0.8666720760609498,0.4268899292453559,0.6829922959180179,0.07213037308837197
256973,50,3143,book,grounded,90,0.8819939909938894,0.5562370692999774,0.7224060938411621,0.1804041953377613
256973,79,8277,books,grounded,90,0.8166835515937934,0.49828759825078744,0.603188710098402,0.1312780375616806
256973,83,1591,table,grounded,90,0.8902673786907663,0.48321302807178296,0.7414405307930527,0.12118179746666587
256973,100,6150,oon,hallucinated,90,0.8445242525707884,0.4612080029714866,0.6180221427215552,0.0944374460339305
256973,107,1591,table,grounded,90,0.9346800907110111,0.5393541409459599,0.8575122194816985,0.1376563948452048
256973,117,18002,cup,grounded,90,0.9145133135903496,0.5574440725214415,0.8043941244735471,0.17878454770313001
473994,6,11203,dog,grounded,90,0.6108471310009231,0.2840621485626853,0.28430403367871415,0.03159596816370768
473994,13,29872,e,grounded,90,0.7632994516438938,0.40808556006010116,0.5156444526421835,0.09411022082562631
473994,21,11203,dog,grounded,90,0.8501246743535243,0.45433708786621735,0.6390825813137474,0.09316508412755535
473994,28,29872,e,grounded,90,0.8263890222106323,0.4642962665524826,0.6308177259277903,0.09834329170721079
473994,43,2305,people,grounded,90,0.8054897627127194,0.41501851972664433,0.5631750643971001,0.06219526004667834
473994,59,2022,person,grounded,90,0.9275782261680519,0.5831223211756633,0.848793764790605,0.18294304450704102
473994,72,11203,dog,grounded,90,0.9180896145834281,0.4570676371284028,0.8202550655792263,0.0915337775373875
473994,74,2305,people,grounded,90,0.9366316155138826,0.5098522944858441,0.8683929266529273,0.14782225028850313
473994,80,7121,airs,hallucinated,90,0.8666805011630877,0.49100469713251893,0.7292057784601779,0.13085966837927504
473994,101,7121,airs,hallucinated,90,0.9413607566613202,0.5923350036433488,0.8832902019874638,0.22610737162092243
473994,113,2305,people,grounded,90,0.9594292570108731,0.5419392015806194,0.9523631465461538,0.17468369681302215
473994,125,11203,dog,grounded,90,0.9471478519410351,0.5176145722384772,0.9138654104375138,0.1470323172402586
14321,11,7799,cles,grounded,90,0.6994808302000666,0.36336019269038144,0.39514446071214704,0.053857153055213144
14321,27,7799,cles,grounded,90,0.8493629517132671,0.5024857088763067,0.6733233217555366,0.1584762084547755
14321,54,2305,people,grounded,90,0.8174951209055676,0.4478251631212295,0.5809261674230473,0.09540965317320267
14321,63,7799,cles,grounded,90,0.8886040316935471,0.488069159943186,0.7390914259784905,0.13341052849323873
14321,80,7799,cles,grounded,90,0.9232322200920206,0.5095800793351191,0.8401034854735667,0.1627744265710403
14321,102,2305,people,grounded,90,0.907593535076429,0.5381284167614618,0.7966984649458859,0.18802471100421986
14321,110,7799,cles,grounded,90,0.9078489116937428,0.5600136522825085,0.8075101970562942,0.18313835017195287
542487,5,6635,cat,grounded,90,0.5891555742854809,0.2802175435993356,0.24782874922696851,0.03373236982481093
542487,10,559,ase,grounded,90,0.6468182501030613,0.3018278126127681,0.3784077991589785,0.04547968139092999
542487,18,6635,cat,grounded,90,0.8519440904510871,0.47598928226012804,0.663171817055646,0.11495358882066127
542487,29,559,ase,grounded,90,0.8853572024097868,0.5197377680318851,0.7250603363986676,0.13921523335269395
542487,34,559,ase,grounded,90,0.8848637562333298,0.5512635409214788,0.7367108796356403,0.17596202519087528
542487,49,559,ase,grounded,90,0.902705400753471,0.5767174027298179,0.7846273921324821,0.20965177120989903
